"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000077' target='_blank'>2021-10-08</a>,National League,SCRJ,GSHC,home,Regular Season,Stefan Hedlund,Patrick Emond,,3,66.5,33.5,0,60,4,2,2,46.6,3,2,1,3,33.33,3.5,1,0,1,5,100,9.9,0,0,0,19.05,93.75,112.8,37,61,37.76,27,44,38.03,21,32,39.62,5,1,10,12,0,17,29,23,55.77,0,6,0,0,0,12,3111
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000062' target='_blank'>2021-10-01</a>,National League,SCRJ,SCB,away,Regular Season,Stefan Hedlund,Johan Lundskog,,0,0,9.11,90.89,60,1,4,-3,47.9,0,4,-4,4,25,5.5,1,0,1,4,100,6.6,0,0,0,4,82.61,86.61,56,49,53.33,35,32,52.24,25,23,52.08,10,0,21,9,0,17,29,21,58,0,5,0,0,0,10,12657
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000057' target='_blank'>2021-09-28</a>,National League,SCRJ,HCA,home,Regular Season,Stefan Hedlund,Gary Sheehan,,3,27.94,70.53,1.53,60,3,2,1,50.3,2,1,1,4,25,7.3,1,0,1,2,50,2.4,0,1,-1,6.67,93.55,100.22,73,61,54.48,53,38,58.24,45,31,59.21,6,2,20,6,1,23,29,22,56.86,0,2,0,0,0,4,2647
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000053' target='_blank'>2021-09-25</a>,National League,SCRJ,EVZ,home,Regular Season,Stefan Hedlund,Dan Tangnes,,3,42.19,52.44,5.36,60,3,1,2,49.1,2,1,1,4,25,6.1,1,0,1,4,100,4.8,0,0,0,11.76,96.55,108.32,35,55,38.89,26,39,40,18,29,38.3,8,0,9,9,1,16,23,28,45.1,0,5,0,0,0,10,3613
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000046' target='_blank'>2021-09-24</a>,National League,SCRJ,SCLT,away,Regular Season,Stefan Hedlund,Jason O'Leary,,3,22.17,49.81,28.03,60,5,4,1,53.3,3,2,1,2,50,2.4,1,0,1,3,33.33,4.3,1,2,-1,12.5,83.33,95.83,65,52,55.56,47,32,59.49,40,24,62.5,5,2,18,7,1,20,41,29,58.57,0,3,0,0,0,6,4437
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000037' target='_blank'>2021-09-21</a>,National League,SCRJ,HCAP,away,Regular Season,Stefan Hedlund,Luca Cereda,,3,55.06,44.94,0,60,3,0,3,43.3,3,0,3,3,0,5.8,0,0,0,6,100,10.9,0,0,0,13.04,100,113.04,45,70,39.13,29,54,34.94,23,39,37.1,6,0,16,14,1,16,27,33,45,0,7,0,0,0,14,5237
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000034' target='_blank'>2021-09-18</a>,National League,SCRJ,LHC,home,Regular Season,Stefan Hedlund,John Fust,,3,91.97,8.03,0,60,5,1,4,50.1,4,1,3,3,33.33,5.9,1,0,1,2,100,4,0,0,0,17.86,96.43,114.29,57,60,48.72,38,39,49.35,28,28,50,10,0,19,11,0,21,28,24,53.85,0,2,0,0,0,4,3018
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000027' target='_blank'>2021-09-17</a>,National League,SCRJ,HCD,away,Regular Season,Stefan Hedlund,Christian Wohlwend,,0,0,12.75,87.25,60,3,5,-2,44,2,5,-3,3,0,6,0,0,0,5,100,10,1,0,1,11.11,85.29,96.41,49,70,41.18,33,52,38.82,27,34,44.26,6,0,16,17,1,18,19,29,39.58,0,5,0,0,0,10,3028
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000015' target='_blank'>2021-09-11</a>,National League,SCRJ,EHCB,home,Regular Season,Stefan Hedlund,Antti Törmänen,,0,36.25,48.72,15.03,60,4,6,-2,46,2,4,-2,6,33.33,9.3,2,0,2,4,50,4.7,0,2,-2,12.5,82.76,95.26,64,64,50,44,50,46.81,32,30,51.61,12,0,20,20,0,14,23,31,42.59,0,5,0,0,0,10,3127
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000009' target='_blank'>2021-09-10</a>,National League,SCRJ,HCFG,away,Regular Season,Stefan Hedlund,Christian Dubé,,0,0,14.28,85.72,60,1,3,-2,48.4,1,2,-1,3,0,5.6,0,0,0,4,75,6.1,0,1,-1,3.45,93.94,97.39,54,60,47.37,37,49,43.02,29,34,46.03,8,0,17,13,2,11,24,31,43.64,0,4,0,0,0,8,6579
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000005' target='_blank'>2021-09-08</a>,National League,SCRJ,HCL,away,Regular Season,Stefan Hedlund,Chris McSorley,,0,0,12.14,87.86,60,0,2,-2,50,0,2,-2,3,0,6,0,0,0,2,100,4,0,0,0,0,96.88,96.88,66,73,47.48,43,52,45.26,28,33,45.9,14,1,23,17,2,21,34,36,48.57,0,2,0,0,0,4,4872
