Date,League,Team,Opp.,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2-1.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5
2018-10-12,National League,HCAP,HCD,Regular Season,Luca Cereda,Arno Del Curto,,3.0,82.25,17.75,0.0,60.0,5,0,5,42.8,4,0.0,4.0,6.0,16.67,11.2,1,0.0,1.0,3.0,100.0,6.0,0,0,0,15.62,100.0,115.62,60.0,52,53.57,51,38.0,57.3,32,18,64.0,18.0,1.0,9.0,20,0,14.0,26,28,48.15,0,3,0,0,0.0,6.0,5344.0,20191105000049,1,1,1,1,0,0,0,5,0,1,0,0,0
2018-10-12,National League,SCB,EVZ,Regular Season,Kari Jalonen,Dan Tangnes,,3.0,97.67,2.33,0.0,60.0,3,0,3,46.0,3,0.0,3.0,5.0,0.0,10.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,4.76,100.0,104.76,68.0,49,58.12,55,38.0,59.14,43,28,60.56,12.0,0.0,13.0,10,0,11.0,25,19,56.82,0,2,0,0,0.0,4.0,16178.0,20191105000050,1,1,1,1,0,0,0,3,0,0,0,0,0
2018-10-13,National League,GSHC,HCFG,Regular Season,Chris McSorley,Mark French,,3.0,64.5,35.5,0.0,60.0,2,1,1,48.9,0,1.0,-1.0,5.0,40.0,7.1,2,0.0,2.0,2.0,100.0,4.0,0,0,0,8.7,96.0,104.7,43.0,48,47.25,36,39.0,48.0,23,25,47.92,13.0,0.0,7.0,14,0,9.0,25,24,51.02,0,3,0,0,0.0,6.0,6703.0,20191105000056,1,1,0,0,0,1,1,3,0,0,0,0,0
2018-10-13,National League,SCLT,SCB,Regular Season,Heinz Ehlers,Kari Jalonen,,3.0,72.28,27.72,0.0,60.0,3,1,2,48.0,2,1.0,1.0,3.0,33.33,4.0,1,0.0,1.0,4.0,100.0,8.0,0,0,0,15.79,96.0,111.79,43.0,53,44.79,29,43.0,40.28,19,25,43.18,9.0,1.0,14.0,18,0,10.0,38,15,71.7,0,4,0,0,0.0,8.0,6000.0,20191105000059,1,1,1,0,0,0,1,4,0,0,0,0,0
2018-10-13,National League,EVZ,EHCB,Regular Season,Dan Tangnes,Antti Törmänen,,3.0,24.22,62.14,13.64,60.0,4,2,2,55.3,4,1.0,3.0,2.0,0.0,4.0,0,0.0,0.0,1.0,0.0,0.7,0,1,-1,14.81,94.74,109.55,54.0,67,44.63,40,54.0,42.55,27,38,41.54,13.0,0.0,14.0,16,0,13.0,28,31,47.46,0,2,0,0,0.0,4.0,6849.0,20191105000060,1,1,1,0,0,0,1,6,1,1,1,0,0
2018-10-13,National League,HCL,SCRJ,Regular Season,Greg Ireland,Jeff Tomlinson,,3.0,87.19,12.81,0.0,60.0,6,0,6,38.1,4,0.0,4.0,6.0,16.67,11.9,1,0.0,1.0,5.0,100.0,10.0,1,0,1,19.35,100.0,119.35,54.0,57,48.65,43,44.0,49.43,31,38,44.93,11.0,1.0,11.0,6,0,13.0,27,33,45.0,0,6,0,1,0.0,22.0,6068.0,20191105000058,1,1,1,1,0,0,0,6,0,1,1,0,0
2018-10-13,National League,HCD,ZSC,Regular Season,Arno Del Curto,Serge Aubin,,0.0,77.75,18.97,3.28,60.0,2,3,-1,52.0,2,3.0,-1.0,0.0,,0.0,0,0.0,0.0,4.0,100.0,8.0,0,0,0,7.14,91.18,98.32,51.0,60,45.95,41,48.0,46.07,28,34,45.16,12.0,1.0,10.0,13,1,12.0,21,38,35.59,0,4,0,0,0.0,8.0,4564.0,20191105000055,-1,0,0,0,0,1,1,5,1,1,0,0,0
2018-10-14,National League,ZSC,LHC,Regular Season,Serge Aubin,Ville Peltonen,,3.0,48.0,52.0,0.0,60.0,2,1,1,49.0,1,1.0,0.0,4.0,25.0,7.0,1,0.0,1.0,2.0,100.0,4.0,0,0,0,5.0,96.77,101.77,74.0,56,56.92,53,42.0,55.79,40,31,56.34,11.0,2.0,21.0,10,1,14.0,26,20,56.52,0,3,0,0,0.0,6.0,9313.0,20191105000054,1,1,0,0,0,1,1,3,0,0,0,0,0
2018-10-16,National League,LHC,HCAP,Regular Season,Ville Peltonen,Luca Cereda,,0.0,0.0,73.58,26.42,60.0,1,4,-3,46.3,0,2.0,-2.0,5.0,20.0,7.1,1,0.0,1.0,4.0,50.0,6.6,0,2,-2,2.04,84.62,86.66,71.0,43,62.28,62,35.0,63.92,49,26,65.33,13.0,0.0,9.0,9,0,8.0,33,24,57.89,0,4,0,0,0.0,8.0,6116.0,20191105000057,-1,0,0,0,1,1,1,5,0,1,0,0,0
2018-10-16,National League,HCFG,EHCB,Regular Season,Mark French,Antti Törmänen,,3.0,84.81,15.19,0.0,60.0,3,0,3,46.4,2,0.0,2.0,5.0,20.0,9.6,1,0.0,1.0,2.0,100.0,4.0,0,0,0,10.53,100.0,110.53,45.0,60,42.86,38,49.0,43.68,20,30,40.0,17.0,1.0,7.0,17,2,11.0,36,19,65.45,0,6,0,0,0.0,12.0,5750.0,20191105000094,1,1,1,1,0,0,0,3,0,0,0,0,0
2018-10-19,National League,GSHC,HCD,Regular Season,Chris McSorley,Arno Del Curto,,3.0,71.47,28.53,0.0,60.0,4,1,3,46.7,4,1.0,3.0,6.0,0.0,9.3,0,0.0,0.0,2.0,100.0,4.0,0,0,0,9.09,96.55,105.64,61.0,60,50.41,58,41.0,58.59,44,29,60.27,14.0,0.0,3.0,12,0,19.0,35,28,55.56,0,2,0,1,0.0,14.0,5713.0,20191105000064,1,1,1,1,0,0,0,5,0,1,0,0,0
2018-10-19,National League,SCB,ZSC,Regular Season,Kari Jalonen,Serge Aubin,,3.0,78.61,21.39,0.0,60.0,3,2,1,42.4,2,1.0,1.0,5.0,0.0,10.1,0,0.0,0.0,4.0,75.0,7.5,1,1,0,7.69,92.59,100.28,72.0,45,61.54,51,36.0,58.62,39,27,59.09,11.0,1.0,21.0,8,1,9.0,33,22,60.0,0,6,0,0,0.0,12.0,15993.0,20191105000062,1,1,0,0,0,1,1,5,1,1,0,0,0
2018-10-19,National League,HCAP,SCRJ,Regular Season,Luca Cereda,Jeff Tomlinson,,3.0,37.08,62.92,0.0,60.0,2,1,1,47.1,0,1.0,-1.0,2.0,50.0,2.9,1,0.0,1.0,6.0,100.0,10.0,1,0,1,9.09,95.83,104.92,42.0,56,42.86,32,36.0,47.06,22,24,47.83,10.0,0.0,10.0,12,0,20.0,19,35,35.19,0,6,0,0,0.0,12.0,5511.0,20191105000061,1,1,0,0,0,1,1,3,0,0,0,0,0
2018-10-19,National League,EHCB,HCL,Regular Season,Antti Törmänen,Greg Ireland,,3.0,31.03,19.44,49.53,60.0,3,2,1,41.9,3,1.0,2.0,5.0,0.0,9.7,0,0.0,0.0,5.0,80.0,8.4,0,1,-1,8.82,92.0,100.82,59.0,49,54.63,45,40.0,52.94,34,25,57.63,11.0,0.0,14.0,15,0,9.0,28,28,50.0,0,7,1,2,1.0,59.0,5938.0,20191105000063,1,1,0,0,0,1,1,5,1,1,0,0,0
2018-10-19,National League,LHC,HCFG,Regular Season,Ville Peltonen,Mark French,,3.0,52.56,47.44,0.0,60.0,4,1,3,53.8,3,1.0,2.0,2.0,50.0,2.2,1,0.0,1.0,2.0,100.0,4.0,0,0,0,12.5,97.22,109.72,50.0,67,42.74,38,55.0,40.86,25,36,40.98,13.0,0.0,12.0,18,1,12.0,23,35,39.66,0,2,0,0,0.0,4.0,6700.0,20191105000065,1,1,1,1,0,0,0,5,0,1,0,0,0
2018-10-19,National League,EVZ,SCLT,Regular Season,Dan Tangnes,Heinz Ehlers,,3.0,92.39,7.61,0.0,60.0,4,1,3,49.2,4,0.0,4.0,2.0,0.0,2.0,0,0.0,0.0,6.0,83.33,8.8,0,1,-1,11.11,97.06,108.17,51.0,63,44.74,40,48.0,45.45,28,34,45.16,11.0,1.0,11.0,13,1,15.0,20,22,47.62,0,7,0,0,0.0,14.0,6746.0,20191105000066,1,1,1,1,0,0,0,5,0,1,0,0,0
2018-10-23,National League,HCFG,HCAP,Regular Season,Mark French,Luca Cereda,OT,2.0,0.0,57.57,42.43,64.1,3,2,1,57.3,0,2.0,-2.0,3.0,100.0,2.8,3,0.0,3.0,2.0,100.0,4.0,0,0,0,8.57,92.31,100.88,67.0,50,57.26,45,39.0,53.57,35,26,57.38,9.0,1.0,22.0,11,2,11.0,32,24,57.14,0,2,0,0,0.0,4.0,6150.0,20191105000068,0,1,0,0,0,1,1,5,1,1,0,0,0
2018-10-23,National League,SCLT,LHC,Regular Season,Heinz Ehlers,Ville Peltonen,,3.0,28.92,71.08,0.0,60.0,4,3,1,49.5,3,2.0,1.0,2.0,50.0,2.9,1,0.0,1.0,4.0,75.0,7.6,0,1,-1,9.09,86.36,95.45,62.0,53,53.91,46,39.0,54.12,34,22,60.71,12.0,0.0,16.0,15,2,14.0,37,21,63.79,0,4,0,0,0.0,8.0,5160.0,20191105000071,1,1,0,0,0,1,1,7,1,1,1,1,0
2018-10-23,National League,ZSC,EHCB,Regular Season,Serge Aubin,Antti Törmänen,,0.0,0.0,17.17,82.83,60.0,3,6,-3,40.8,2,4.0,-2.0,8.0,12.5,10.8,1,0.0,1.0,6.0,66.67,8.4,0,2,-2,8.57,80.0,88.57,74.0,42,63.79,53,32.0,62.35,35,26,57.38,16.0,2.0,21.0,6,0,10.0,43,25,63.24,0,7,0,0,0.0,14.0,8805.0,20191105000072,-1,0,0,0,1,1,1,9,1,1,1,1,1
2018-10-23,National League,HCL,EVZ,Regular Season,Greg Ireland,Dan Tangnes,,0.0,0.0,21.36,78.64,60.0,0,1,-1,46.0,0,1.0,-1.0,4.0,0.0,7.8,0,0.0,0.0,4.0,100.0,6.2,0,0,0,0.0,96.15,96.15,69.0,51,57.5,52,39.0,57.14,38,26,59.38,14.0,0.0,17.0,11,2,12.0,36,27,57.14,0,4,0,0,0.0,8.0,5887.0,20191105000070,-1,0,0,0,0,1,1,1,0,0,0,0,0
2018-10-23,National League,SCRJ,GSHC,Regular Season,Jeff Tomlinson,Chris McSorley,,3.0,41.44,42.31,16.25,60.0,4,3,1,56.1,2,3.0,-1.0,2.0,100.0,1.9,2,0.0,2.0,1.0,100.0,2.0,0,0,0,12.12,89.66,101.78,57.0,61,48.31,43,44.0,49.43,33,29,53.23,10.0,0.0,14.0,15,0,17.0,33,28,54.1,0,2,0,0,0.0,4.0,2874.0,20191105000069,1,1,0,0,0,1,1,7,1,1,1,1,0
2018-10-26,National League,SCB,HCFG,Regular Season,Kari Jalonen,Mark French,,3.0,81.39,18.61,0.0,60.0,6,2,4,43.0,2,2.0,0.0,6.0,66.67,10.3,4,0.0,4.0,4.0,100.0,6.8,0,0,0,16.67,89.47,106.14,65.0,43,60.19,51,30.0,62.96,36,19,65.45,15.0,0.0,14.0,11,0,13.0,31,27,53.45,0,4,0,0,0.0,8.0,16475.0,20191105000073,1,1,1,1,0,0,0,8,1,1,1,1,1
2018-10-26,National League,HCL,HCD,Regular Season,Greg Ireland,Arno Del Curto,,3.0,28.89,71.11,0.0,60.0,5,2,3,45.2,5,0.0,5.0,4.0,0.0,7.4,0,0.0,0.0,4.0,50.0,7.4,0,2,-2,15.15,94.44,109.6,59.0,63,48.36,39,52.0,42.86,33,36,47.83,5.0,1.0,20.0,14,2,11.0,25,33,43.1,0,5,0,0,0.0,10.0,6072.0,20191105000076,1,1,1,1,0,0,0,7,1,1,1,1,0
2018-10-26,National League,SCRJ,ZSC,Regular Season,Jeff Tomlinson,Serge Aubin,,0.0,0.0,19.56,80.44,60.0,0,1,-1,42.5,0,1.0,-1.0,4.0,0.0,6.7,0,0.0,0.0,6.0,100.0,10.8,0,0,0,0.0,97.14,97.14,49.0,63,43.75,36,51.0,41.38,25,35,41.67,11.0,0.0,13.0,15,1,12.0,31,30,50.82,0,9,0,2,0.0,38.0,4332.0,20191105000075,-1,0,0,0,0,1,1,1,0,0,0,0,0
2018-10-26,National League,EHCB,LHC,Regular Season,Antti Törmänen,Ville Peltonen,,0.0,0.0,48.11,51.89,60.0,1,2,-1,50.0,1,2.0,-1.0,3.0,0.0,6.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,2.56,90.48,93.04,79.0,39,66.95,58,31.0,65.17,39,21,65.0,19.0,0.0,21.0,10,0,8.0,29,24,54.72,0,2,0,0,0.0,4.0,6003.0,20191105000074,-1,0,0,0,0,1,1,3,0,0,0,0,0
2018-10-27,National League,HCFG,SCB,Regular Season,Mark French,Kari Jalonen,,3.0,48.75,51.25,0.0,60.0,3,0,3,42.1,3,0.0,3.0,3.0,0.0,5.4,0,0.0,0.0,7.0,100.0,12.5,0,0,0,11.54,100.0,111.54,52.0,72,41.94,44,50.0,46.81,26,36,41.94,15.0,3.0,8.0,14,0,22.0,30,27,52.63,0,7,0,1,0.0,24.0,6345.0,20191105000081,1,1,1,1,0,0,0,3,0,0,0,0,0
2018-10-27,National League,GSHC,SCLT,Regular Season,Chris McSorley,Heinz Ehlers,,0.0,0.0,24.78,75.22,60.0,2,6,-4,49.2,2,4.0,-2.0,3.0,0.0,6.0,0,1.0,-1.0,3.0,66.67,4.8,0,1,-1,6.67,76.92,83.59,60.0,48,55.56,43,41.0,51.19,30,26,53.57,12.0,1.0,17.0,15,0,7.0,29,29,50.0,0,3,0,0,0.0,6.0,5834.0,20191105000082,-1,0,0,0,1,1,1,8,1,1,1,1,1
2018-10-27,National League,HCD,HCL,Regular Season,Arno Del Curto,Greg Ireland,,0.0,0.0,23.11,76.89,60.0,1,6,-5,48.0,1,6.0,-5.0,4.0,0.0,8.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,3.45,66.67,70.11,56.0,43,56.57,42,27.0,60.87,29,18,61.7,12.0,1.0,14.0,9,0,16.0,32,25,56.14,0,4,0,0,0.0,8.0,4372.0,20191105000080,-1,0,0,0,1,1,1,7,0,1,1,1,0
2018-10-27,National League,HCAP,EVZ,Regular Season,Luca Cereda,Dan Tangnes,SO,1.0,3.79,41.95,54.26,65.0,2,3,-1,54.6,0,2.0,-2.0,3.0,33.33,4.4,1,0.0,1.0,3.0,100.0,6.0,1,0,1,6.67,92.31,98.97,54.0,45,54.55,43,33.0,56.58,30,26,53.57,12.0,1.0,11.0,5,2,12.0,34,24,58.62,0,3,0,0,0.0,6.0,5837.0,20191105000079,0,0,0,0,0,1,1,5,1,1,0,0,0
2018-10-27,National League,LHC,EHCB,Regular Season,Ville Peltonen,Antti Törmänen,,3.0,34.83,57.42,7.75,60.0,4,2,2,49.5,3,2.0,1.0,2.0,50.0,3.9,1,0.0,1.0,4.0,100.0,6.6,0,0,0,12.9,94.12,107.02,50.0,67,42.74,40,44.0,47.62,31,34,47.69,9.0,0.0,10.0,9,1,23.0,25,35,41.67,0,5,0,0,0.0,10.0,6226.0,20191105000083,1,1,1,0,0,0,1,6,1,1,1,0,0
2018-10-29,National League,ZSC,SCRJ,Regular Season,Serge Aubin,Jeff Tomlinson,,3.0,66.14,33.86,0.0,60.0,5,2,3,51.2,5,1.0,4.0,1.0,0.0,2.0,0,0.0,0.0,5.0,80.0,6.8,0,1,-1,13.51,92.59,106.11,65.0,52,55.56,54,32.0,62.79,37,27,57.81,15.0,2.0,11.0,5,0,20.0,34,29,53.97,0,4,0,1,0.0,18.0,8945.0,20191105000084,1,1,1,1,0,0,0,7,1,1,1,1,0
2018-10-30,National League,EVZ,HCFG,Regular Season,Dan Tangnes,Mark French,,0.0,19.58,10.86,69.56,60.0,1,4,-3,54.0,1,4.0,-3.0,1.0,0.0,2.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,3.45,90.62,94.07,66.0,55,54.55,45,47.0,48.91,29,33,46.77,14.0,2.0,21.0,14,0,8.0,30,21,58.82,0,2,0,0,0.0,4.0,6712.0,20191105000090,-1,0,0,0,1,1,1,5,0,1,0,0,0
2018-10-30,National League,HCL,SCB,Regular Season,Greg Ireland,Kari Jalonen,,3.0,41.83,38.94,19.22,60.0,4,2,2,48.7,4,1.0,3.0,5.0,0.0,8.7,0,1.0,-1.0,2.0,100.0,2.6,0,0,0,14.29,92.31,106.59,50.0,58,46.3,33,41.0,44.59,28,26,51.85,5.0,0.0,17.0,15,0,17.0,27,24,52.94,0,2,0,1,0.0,14.0,6079.0,20191105000088,1,1,1,0,0,0,1,6,1,1,1,0,0
2018-10-30,National League,EHCB,HCAP,Regular Season,Antti Törmänen,Luca Cereda,,3.0,90.67,9.33,0.0,60.0,6,0,6,42.8,2,0.0,2.0,9.0,44.44,7.8,4,0.0,4.0,5.0,100.0,9.5,0,0,0,16.22,100.0,116.22,60.0,61,49.59,49,44.0,52.69,37,32,53.62,11.0,1.0,11.0,12,0,17.0,28,29,49.12,0,5,0,0,0.0,10.0,5702.0,20191105000085,1,1,1,1,0,0,0,6,0,1,1,0,0
2018-10-30,National League,GSHC,LHC,Regular Season,Chris McSorley,Ville Peltonen,,0.0,34.36,23.0,42.64,60.0,4,6,-2,48.7,3,2.0,1.0,4.0,25.0,6.1,1,0.0,1.0,5.0,20.0,5.2,0,4,-4,9.52,78.57,88.1,65.0,39,62.5,51,36.0,58.62,42,28,60.0,9.0,0.0,14.0,8,0,3.0,27,28,49.09,0,5,0,0,0.0,10.0,6099.0,20191105000086,-1,0,0,0,1,1,1,10,1,1,1,1,1
2018-10-30,National League,SCLT,ZSC,Regular Season,Heinz Ehlers,Serge Aubin,,3.0,78.89,21.11,0.0,60.0,4,1,3,50.7,3,1.0,2.0,4.0,25.0,7.3,1,0.0,1.0,1.0,100.0,2.0,0,0,0,9.09,95.0,104.09,62.0,47,56.88,48,31.0,60.76,34,20,62.96,13.0,1.0,14.0,10,1,16.0,23,24,48.94,0,2,0,0,0.0,4.0,5289.0,20191105000089,1,1,1,1,0,0,0,5,0,1,0,0,0
2018-10-30,National League,SCRJ,HCD,Regular Season,Jeff Tomlinson,Arno Del Curto,SO,1.0,21.15,78.85,0.0,65.0,1,2,-1,56.3,1,0.0,1.0,2.0,0.0,4.0,0,0.0,0.0,3.0,66.67,4.7,0,1,-1,5.0,96.77,101.77,46.0,70,39.66,37,52.0,41.57,20,31,39.22,15.0,2.0,9.0,19,2,18.0,37,33,52.86,0,4,0,1,0.0,18.0,4735.0,20191105000087,0,0,0,0,0,1,1,3,0,0,0,0,0
2018-11-02,National League,SCB,SCRJ,Regular Season,Kari Jalonen,Jeff Tomlinson,,3.0,95.11,4.89,0.0,60.0,3,1,2,45.5,3,0.0,3.0,6.0,0.0,8.1,0,0.0,0.0,4.0,75.0,6.4,0,1,-1,10.71,95.65,106.37,55.0,54,50.46,41,34.0,54.67,28,23,54.9,12.0,1.0,14.0,11,0,20.0,26,30,46.43,0,4,0,0,0.0,8.0,15524.0,20191105000092,1,1,1,0,0,0,1,4,0,0,0,0,0
2018-11-02,National League,HCD,EVZ,Regular Season,Arno Del Curto,Dan Tangnes,,0.0,2.69,24.44,72.86,60.0,1,8,-7,47.2,1,7.0,-6.0,3.0,0.0,6.0,0,0.0,0.0,4.0,75.0,6.8,0,1,-1,3.7,78.95,82.65,54.0,56,49.09,41,50.0,45.05,27,38,41.54,12.0,2.0,13.0,10,2,6.0,28,33,45.9,0,5,0,0,0.0,10.0,3847.0,20191105000093,-1,0,0,0,1,1,1,9,0,1,1,1,1
2018-11-02,National League,LHC,HCL,Regular Season,Ville Peltonen,Greg Ireland,,3.0,78.47,21.53,0.0,60.0,2,1,1,54.8,2,1.0,1.0,2.0,0.0,1.2,0,0.0,0.0,2.0,100.0,4.0,0,0,0,7.69,97.3,104.99,52.0,82,38.81,38,58.0,39.58,26,37,41.27,12.0,0.0,14.0,19,2,24.0,23,20,53.49,0,2,0,0,0.0,4.0,6446.0,20191105000095,1,1,0,0,0,1,1,3,0,0,0,0,0
2018-11-02,National League,HCAP,SCLT,Regular Season,Luca Cereda,Heinz Ehlers,,0.0,24.03,46.78,29.19,60.0,2,4,-2,46.2,0,4.0,-4.0,5.0,40.0,7.9,2,0.0,2.0,3.0,100.0,5.9,0,0,0,7.69,92.68,100.38,57.0,76,42.86,41,61.0,40.2,26,42,38.24,15.0,0.0,16.0,18,1,15.0,27,33,45.0,0,3,0,0,0.0,6.0,5494.0,20191105000091,-1,0,0,0,1,1,1,6,1,1,1,0,0
2018-11-03,National League,EVZ,LHC,Regular Season,Dan Tangnes,Ville Peltonen,,0.0,0.0,41.33,58.67,60.0,1,4,-3,49.0,1,4.0,-3.0,2.0,0.0,4.0,0,0.0,0.0,4.0,100.0,7.0,0,0,0,2.78,90.91,93.69,75.0,55,57.69,51,45.0,53.12,36,34,51.43,15.0,0.0,24.0,11,0,10.0,22,26,45.83,0,4,0,0,0.0,8.0,7151.0,20191105000102,-1,0,0,0,1,1,1,5,0,1,0,0,0
2018-11-03,National League,EHCB,SCB,Regular Season,Antti Törmänen,Kari Jalonen,OT,1.0,31.16,68.84,0.0,64.0,2,3,-1,57.9,2,2.0,0.0,2.0,0.0,4.0,0,0.0,0.0,2.0,50.0,2.1,0,1,-1,5.56,91.18,96.73,72.0,62,53.73,52,44.0,54.17,36,34,51.43,13.0,3.0,20.0,10,0,18.0,30,37,44.78,0,2,0,0,0.0,4.0,6521.0,20191105000097,0,0,0,0,0,1,1,5,1,1,0,0,0
2018-11-03,National League,GSHC,HCAP,Regular Season,Chris McSorley,Luca Cereda,,3.0,5.33,2.92,91.75,60.0,6,4,2,55.9,6,3.0,3.0,1.0,0.0,0.9,0,0.0,0.0,3.0,66.67,3.1,0,1,-1,20.0,87.5,107.5,54.0,45,54.55,43,39.0,52.44,26,32,44.83,15.0,2.0,11.0,7,0,6.0,45,28,61.64,0,3,0,0,0.0,6.0,6096.0,20191105000098,1,1,1,0,0,0,1,10,1,1,1,1,1
2018-11-03,National League,HCL,ZSC,Regular Season,Greg Ireland,Serge Aubin,,3.0,91.58,8.42,0.0,60.0,5,3,2,55.3,5,2.0,3.0,0.0,,0.0,0,0.0,0.0,4.0,75.0,4.7,0,1,-1,17.39,90.91,108.3,42.0,52,44.68,37,41.0,47.44,24,33,42.11,13.0,0.0,5.0,8,0,11.0,26,32,44.83,0,5,0,0,0.0,10.0,6502.0,20191105000100,1,1,1,0,0,0,1,8,1,1,1,1,1
2018-11-03,National League,SCRJ,HCFG,Regular Season,Jeff Tomlinson,Mark French,,0.0,0.0,51.58,48.42,60.0,1,4,-3,47.4,0,3.0,-3.0,4.0,25.0,7.8,1,1.0,0.0,3.0,100.0,4.8,0,0,0,3.45,91.89,95.34,51.0,60,45.95,38,48.0,44.19,29,38,43.28,9.0,0.0,13.0,10,0,12.0,26,32,44.83,0,3,0,0,0.0,6.0,3901.0,20191105000099,-1,0,0,0,1,1,1,5,0,1,0,0,0
2018-11-03,National League,SCLT,HCD,Regular Season,Heinz Ehlers,Arno Del Curto,,0.0,0.0,7.0,93.0,60.0,1,4,-3,56.0,0,3.0,-3.0,2.0,50.0,4.0,1,1.0,0.0,0.0,,0.0,0,0,0,2.13,80.95,83.08,98.0,39,71.53,75,28.0,72.82,47,21,69.12,27.0,1.0,23.0,7,0,11.0,35,20,63.64,0,1,0,0,0.0,2.0,6000.0,20191105000101,-1,0,0,0,1,1,1,5,0,1,0,0,0
2018-11-13,National League,HCFG,HCD,Regular Season,Mark French,Arno Del Curto,,3.0,98.25,1.75,0.0,60.0,6,1,5,52.0,6,1.0,5.0,3.0,0.0,6.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,17.65,95.0,112.65,46.0,36,56.1,38,30.0,55.88,34,20,62.96,2.0,2.0,8.0,10,0,6.0,39,20,66.1,0,3,0,0,0.0,6.0,5494.0,20191105000106,1,1,1,1,0,0,0,7,0,1,1,1,0
2018-11-13,National League,EHCB,SCLT,Regular Season,Antti Törmänen,Heinz Ehlers,SO,2.0,29.18,70.82,0.0,65.0,3,2,1,47.0,2,2.0,0.0,6.0,0.0,12.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,5.26,91.3,96.57,73.0,49,59.84,56,42.0,57.14,38,23,62.3,18.0,0.0,17.0,18,1,7.0,32,19,62.75,0,3,0,0,0.0,6.0,6302.0,20191105000105,0,1,0,0,0,1,1,5,1,1,0,0,0
2018-11-13,National League,LHC,SCRJ,Regular Season,Ville Peltonen,Jeff Tomlinson,,3.0,93.22,6.78,0.0,60.0,6,1,5,51.3,5,0.0,5.0,4.0,25.0,6.5,1,0.0,1.0,2.0,50.0,2.2,0,1,-1,14.63,95.83,110.47,72.0,47,60.5,61,32.0,65.59,41,24,63.08,19.0,1.0,11.0,7,1,15.0,25,31,44.64,0,2,0,1,0.0,14.0,6226.0,20191105000107,1,1,1,1,0,0,0,7,0,1,1,1,0
2018-11-13,National League,HCAP,HCL,Regular Season,Luca Cereda,Greg Ireland,SO,2.0,0.0,78.26,21.74,65.0,2,1,1,53.6,1,1.0,0.0,4.0,0.0,8.0,0,0.0,0.0,2.0,100.0,3.4,0,0,0,2.94,96.77,99.72,69.0,60,53.49,52,41.0,55.91,34,31,52.31,18.0,0.0,17.0,9,1,19.0,30,26,53.57,0,3,0,0,0.0,6.0,6118.0,20191105000103,0,1,0,0,0,1,1,3,0,0,0,0,0
2018-11-13,National League,ZSC,EVZ,Regular Season,Serge Aubin,Dan Tangnes,OT,2.0,0.0,18.83,81.17,63.0,3,2,1,50.4,2,2.0,0.0,4.0,25.0,5.1,1,0.0,1.0,4.0,100.0,7.5,0,0,0,8.33,89.47,97.81,63.0,41,60.58,54,35.0,60.67,36,19,65.45,16.0,2.0,9.0,14,2,6.0,33,19,63.46,0,4,0,0,0.0,8.0,9394.0,20191105000108,0,1,0,0,0,1,1,5,1,1,0,0,0
2018-11-13,National League,SCB,GSHC,Regular Season,Kari Jalonen,Chris McSorley,,3.0,83.5,16.5,0.0,60.0,7,0,7,43.4,2,0.0,2.0,10.0,50.0,12.6,5,0.0,5.0,4.0,100.0,4.0,0,0,0,21.21,100.0,121.21,60.0,59,50.42,45,44.0,50.56,33,30,52.38,12.0,0.0,15.0,13,1,15.0,30,30,50.0,0,11,1,2,1.0,67.0,15890.0,20191105000104,1,1,1,1,0,0,0,7,0,1,1,1,0
2018-11-15,National League,HCL,GSHC,Regular Season,Greg Ireland,Chris McSorley,,3.0,85.25,4.33,10.42,60.0,5,2,3,38.4,3,1.0,2.0,7.0,28.57,11.9,2,0.0,2.0,4.0,75.0,9.6,0,1,-1,9.68,94.29,103.96,57.0,57,50.0,45,42.0,51.72,33,35,48.53,12.0,0.0,12.0,7,0,15.0,27,33,45.0,0,6,1,0,1.0,37.0,6334.0,20191105000119,1,1,1,1,0,0,0,7,1,1,1,1,0
2018-11-16,National League,SCB,HCAP,Regular Season,Kari Jalonen,Luca Cereda,SO,1.0,23.51,76.49,0.0,65.0,2,3,-1,53.0,2,2.0,0.0,5.0,0.0,10.0,0,0.0,0.0,1.0,100.0,2.0,0,0,0,5.41,88.24,93.64,70.0,39,64.22,50,27.0,64.94,37,17,68.52,11.0,2.0,20.0,10,0,12.0,36,21,63.16,0,2,0,0,0.0,4.0,16132.0,20191105000109,0,0,0,0,0,1,1,5,1,1,0,0,0
