Date,League,Team,Opp.,Venue,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5,Team name,Season,GP,PTS_home,PTS/GP,TOI_home,Leading%_home,Tied%_home,Trailing%_home,GF_home,GA_home,G±_home,GF_,GA_,G_±,GF_/60,GA_/60,EQ TOI_home,EQ GF_home,EQ GA_home,EQ G±_home,EQ GF/60,EQ GA/60,PP TOI_home,PP OP_home,PP%_home,PP GF_home,PP GA_home,PP G±_home,PP GF/60,SH TOI_home,SH SI_home,PK%_home,SH GF_home,SH GA_home,SH G±_home,SH GA/60,GF EN,GA EN,GF SO,GA SO,SH%_home,SV%_home,PDO_home,CF_home,CF/60,CA_home,CA/60,CF%_home,FF_home,FF/60,FA_home,FA/60,FF%_home,SF_home,SF/60,SA_home,SA/60,SF%_home,Pace/60,SMF_home,SPF_home,SBF_home,SMA_home,SPA_home,SBA_home,FOW_home,FOL_home,FO%_home,# 0'_home,# 2'_home,# 5'_home,# 10'_home,# 20'_home,PIM_home,Spect. / GP,Spect. / GP - Home,Spect. / GP - Away,Team name_away,Team_away,Season_away,GP_away,PTS_away,PTS/GP_away,TOI_away,Leading%_away,Tied%_away,Trailing%_away,GF_away,GA_away,G±_away,GF__away,GA__away,G_±_away,GF_/60_away,GA_/60_away,EQ TOI_away,EQ GF_away,EQ GA_away,EQ G±_away,EQ GF/60_away,EQ GA/60_away,PP TOI_away,PP OP_away,PP%_away,PP GF_away,PP GA_away,PP G±_away,PP GF/60_away,SH TOI_away,SH SI_away,PK%_away,SH GF_away,SH GA_away,SH G±_away,SH GA/60_away,GF EN_away,GA EN_away,GF SO_away,GA SO_away,SH%_away,SV%_away,PDO_away,CF_away,CF/60_away,CA_away,CA/60_away,CF%_away,FF_away,FF/60_away,FA_away,FA/60_away,FF%_away,SF_away,SF/60_away,SA_away,SA/60_away,SF%_away,Pace/60_away,SMF_away,SPF_away,SBF_away,SMA_away,SPA_away,SBA_away,FOW_away,FOL_away,FO%_away,# 0'_away,# 2'_away,# 5'_away,# 10'_away,# 20'_away,PIM_away,Spect. / GP_away,Spect. / GP - Home_away,Spect. / GP - Away_away,attack_strength_home,defence_strength_home,attack_strength_away,defence_strength_away,attack_strength_diff,defence_strength_diff,exp_goals_home,exp_goals_away,shots_for_diff,shots_against_diff,pp_percentage_diff,pk_percentage_diff,goals_for_diff,goals_against_diff,pts_diff,leading_diff,trailing_diff,corsi_for_diff,corsi_against_diff,eq_goals_diff,win_r5_home,draw_r5_home,lose_r5_home,scored_avg_r5_home,conceded_avg_r5_home,win_r5_away,draw_r5_away,lose_r5_away,scored_avg_r5_away,conceded_avg_r5_away,h2h_win_ratio_home,h2h_draw_ratio_home,h2h_lose_ratio_home,h2h_scored_avg_home,h2h_conceded_avg_home
2022-09-27,National League,HCAP,HCL,1,1,Luca Cereda,Chris McSorley,,0,0.0,24.72,75.28,60.0,1,4,-3,42.4,0,2,-2,6,16.67,10.8,1,1,0,4,75.0,6.8,0,1,-1,2.63,91.67,94.3,70,62,53.03,47,50,48.45,38,37,50.67,8,1,23,13,0,12,41,27,60.29,0,6,0,0,0,12,6775.0,20231105000037,-1,0,0,0,1,1,5,0,1,0,0,0,HC Ambri-Piotta,2022/2023,52,66,1.27,3173.7,27.36,32.59,40.05,151,163,-12,143,152,-9,2.7,2.87,2630.1,106,122,-16,2.42,2.78,251.3,164,22.56,37,4,33,8.83,292.2,180,80.56,6,35,-29,7.19,6,9,2,2,9.24,90.83,100.08,2955,55.87,3138,59.33,48.5,2124,40.16,2319,43.84,47.81,1553,29.36,1667,31.52,48.23,115.19,537,34,831,618,34,819,1400,1667,45.65,3,218,5,0,6,581,6939,6480,7398,HC Lugano,HCL,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,0.9915572232645403,1.0703564727954973,0.9652908067542215,1.0703564727954973,0.026266416510318802,0.0,3.10815052677154,3.0258154134795787,-3.950000000000003,3.009999999999998,5.789999999999999,5.299999999999997,0.15000000000000036,0.010000000000000231,-0.10999999999999988,-10.410000000000004,9.929999999999996,-3.4000000000000057,5.469999999999999,-15.0,0.4,0.2,0.4,2.8,2.4,0.2,0.0,0.8,1.4,2.8,0.2,0.0,0.8,0.2,0.8
2022-09-27,National League,SCLT,GSHC,0,1,Thierry Paterlini,Jan Cadieux,,0,28.19,53.17,18.64,60.0,2,4,-2,46.0,1,3,-2,2,0.0,4.0,0,1,-1,5,100.0,10.0,1,0,1,8.0,90.62,98.62,49,54,47.57,32,39,45.07,25,33,43.1,7,0,17,6,0,15,24,31,43.64,0,5,0,0,0,10,4547.0,20231105000040,-1,0,0,0,1,1,6,1,1,1,0,0,SCL Tigers,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,Genève-Servette HC,GSHC,2022/2023,52,101,1.94,3159.5,41.56,33.85,24.58,185,140,45,168,134,34,3.19,2.54,2605.5,129,97,32,2.97,2.23,258.5,167,28.14,47,4,43,10.91,295.5,178,79.21,6,37,-31,7.51,14,4,3,2,11.0,90.73,101.74,2825,53.65,2716,51.58,50.98,2093,39.75,1962,37.26,51.62,1541,29.26,1450,27.54,51.52,105.22,525,27,732,476,36,754,1456,1322,52.41,3,212,5,0,5,549,6613,6264,6962,0.8142589118198875,1.0966228893058163,1.2148217636022514,0.9193245778611634,-0.40056285178236384,0.1772983114446529,2.1922355318227744,3.9014468177226154,-4.520000000000003,7.520000000000003,-13.23,-2.539999999999992,-0.9199999999999999,0.41000000000000014,-0.79,-12.130000000000003,12.990000000000002,-5.439999999999998,12.430000000000007,-52.0,0.0,0.0,1.0,1.6,6.2,0.6,0.2,0.2,3.4,2.4,0.0,0.4,0.6,0.2,1.8
2022-09-27,National League,EHCK,HCFG,0,1,Tomlinson Jeff,Christian Dubé,,0,0.0,6.14,93.86,60.0,1,9,-8,45.3,0,6,-6,2,0.0,4.0,0,0,0,8,62.5,10.7,1,3,-2,3.85,77.5,81.35,44,73,37.61,33,49,40.24,26,40,39.39,7,0,11,6,3,24,25,29,46.3,0,8,0,0,0,16,8107.0,20231105000039,-1,0,0,0,1,1,10,0,1,1,1,1,EHC Kloten,2022/2023,52,73,1.4,3162.2,29.94,32.54,37.52,140,173,-33,131,162,-31,2.49,3.07,2564.8,84,122,-38,1.97,2.85,295.2,187,24.6,46,3,43,9.35,302.2,192,76.56,6,45,-39,8.94,5,8,4,3,8.82,90.5,99.31,2771,52.58,3143,59.64,46.85,1982,37.61,2333,44.27,45.93,1491,28.29,1713,32.5,46.54,112.21,467,24,789,563,57,810,1437,1524,48.53,1,224,2,0,2,498,6551,6109,6993,HC Fribourg-Gottéron,HCFG,2022/2023,52,81,1.56,3161.8,38.38,31.6,30.02,155,136,19,145,122,23,2.75,2.32,2642.5,102,95,7,2.32,2.16,296.4,190,26.84,51,3,48,10.33,222.9,133,75.19,1,33,-32,8.88,9,9,1,5,8.78,90.7,99.48,3052,57.92,2702,51.27,53.04,2256,42.81,1874,35.56,54.62,1661,31.52,1321,25.07,55.7,109.19,549,46,796,523,30,828,1429,1380,50.87,1,149,3,0,2,353,8021,8922,7119,0.9193245778611634,1.1360225140712947,1.0178236397748595,0.8930581613508444,-0.09849906191369606,0.24296435272045036,2.4043873574830426,3.386220955404821,-3.2300000000000004,7.43,-2.2399999999999984,1.3700000000000045,-0.2599999999999998,0.75,-0.16000000000000014,-8.440000000000001,7.5000000000000036,-5.340000000000003,8.369999999999997,-45.0,0.0,0.5,0.5,1.0,4.0,0.4,0.4,0.2,1.8,1.6,0.0,0.0,0.0,0.0,0.0
2022-09-27,National League,EVZ,HCD,0,1,Dan Tangnes,Christian Wohlwend,,0,29.81,23.19,47.0,60.0,3,5,-2,52.5,3,3,0,2,0.0,2.0,0,0,0,3,33.33,5.5,0,2,-2,9.38,90.48,99.85,42,63,40.0,36,56,39.13,32,43,42.67,3,1,6,11,2,7,25,29,46.3,0,3,0,0,0,6,3499.0,20231105000038,-1,0,0,0,1,1,8,1,1,1,1,1,EV Zug,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,HC Davos,HCD,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,1.0834896810506567,1.0112570356472796,0.9784240150093809,0.9061913696060038,0.10506566604127576,0.10506566604127587,2.875414922788281,2.8976403521431666,1.6600000000000001,-2.5700000000000003,4.280000000000001,-15.659999999999997,0.30000000000000027,0.3600000000000003,-0.020000000000000018,-0.06999999999999673,2.8400000000000034,5.380000000000003,-4.219999999999999,10.0,0.8,0.2,0.0,3.8,2.0,0.2,0.8,0.0,3.4,2.4,0.8,0.2,0.0,0.4,0.2
2022-09-27,National League,LHC,SCRJ,1,1,John Fust,Stefan Hedlund,,0,0.0,33.89,66.11,60.0,0,4,-4,47.1,0,1,-1,4,0.0,8.0,0,1,-1,4,50.0,4.9,0,2,-2,0.0,83.33,83.33,50,46,52.08,40,32,55.56,29,24,54.72,11,0,10,7,1,14,24,24,50.0,0,5,0,0,0,10,4966.0,20231105000041,-1,0,0,0,1,1,4,0,0,0,0,0,Lausanne HC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,SC Rapperswil-Jona Lakers,SCRJ,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,0.9127579737335835,1.050656660412758,1.201688555347092,0.873358348968105,-0.2889305816135085,0.17729831144465302,2.334554048203204,3.6975032472218214,3.979999999999997,2.9899999999999984,-6.470000000000002,-5.75,-0.7799999999999998,0.5299999999999998,-0.3999999999999999,-9.500000000000004,9.719999999999999,6.640000000000001,2.6300000000000026,-41.0,0.0,0.4,0.6,2.0,4.0,0.6,0.0,0.4,3.4,2.0,0.0,0.0,1.0,0.4,1.0
2022-09-27,National League,ZSC,EHCB,0,1,Rikard Grönborg,Antti Törmänen,,3,61.17,38.83,0.0,60.0,4,1,3,49.2,2,1,1,4,50.0,4.4,2,0,2,4,100.0,6.4,0,0,0,13.79,97.3,111.09,42,63,40.0,32,43,42.67,29,37,43.94,2,1,10,6,0,20,29,32,47.54,0,5,0,0,0,10,4937.0,20231105000212,1,1,1,1,0,0,5,0,1,0,0,0,ZSC Lions,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,EHC Biel-Bienne,EHCB,2022/2023,52,101,1.94,3146.6,42.15,30.19,27.66,174,132,42,167,127,40,3.18,2.42,2636.2,136,100,36,3.1,2.28,251.6,158,22.15,35,1,34,8.35,258.9,172,82.56,1,30,-29,6.95,5,4,2,1,11.67,91.62,103.29,2720,51.87,2856,54.46,48.78,2004,38.21,2139,40.79,48.37,1436,27.38,1520,28.98,48.58,106.32,540,28,716,577,42,717,1368,1380,49.78,1,192,5,0,5,509,6462,5843,7081,0.9849906191369606,0.8076923076923077,1.1425891181988743,0.8667917448405253,-0.1575984990619137,-0.05909943714821764,2.5003608024245922,2.702662721893491,3.4499999999999993,0.5,0.07000000000000028,-2.5600000000000023,-0.56,-0.1200000000000001,-0.25,-7.289999999999999,-0.8999999999999986,5.740000000000002,0.5499999999999972,-16.0,0.6,0.2,0.2,2.4,2.0,0.6,0.2,0.2,3.2,1.6,0.6,0.2,0.2,0.6,0.2
2022-09-30,National League,HCFG,GSHC,0,1,Christian Dubé,Jan Cadieux,,0,20.03,49.92,30.06,60.0,2,5,-3,45.4,1,5,-4,2,50.0,6.6,1,0,1,4,100.0,8.0,0,0,0,6.06,87.18,93.24,51,64,44.35,44,51,46.32,33,39,45.83,11,0,7,12,0,13,26,27,49.06,0,4,0,0,0,8,6058.0,20231105000045,-1,0,0,0,1,1,7,1,1,1,1,0,HC Fribourg-Gottéron,2022/2023,52,81,1.56,3161.8,38.38,31.6,30.02,155,136,19,145,122,23,2.75,2.32,2642.5,102,95,7,2.32,2.16,296.4,190,26.84,51,3,48,10.33,222.9,133,75.19,1,33,-32,8.88,9,9,1,5,8.78,90.7,99.48,3052,57.92,2702,51.27,53.04,2256,42.81,1874,35.56,54.62,1661,31.52,1321,25.07,55.7,109.19,549,46,796,523,30,828,1429,1380,50.87,1,149,3,0,2,353,8021,8922,7119,Genève-Servette HC,GSHC,2022/2023,52,101,1.94,3159.5,41.56,33.85,24.58,185,140,45,168,134,34,3.19,2.54,2605.5,129,97,32,2.97,2.23,258.5,167,28.14,47,4,43,10.91,295.5,178,79.21,6,37,-31,7.51,14,4,3,2,11.0,90.73,101.74,2825,53.65,2716,51.58,50.98,2093,39.75,1962,37.26,51.62,1541,29.26,1450,27.54,51.52,105.22,525,27,732,476,36,754,1456,1322,52.41,3,212,5,0,5,549,6613,6264,6962,1.0178236397748595,0.8930581613508444,1.2148217636022514,0.9193245778611634,-0.1969981238273919,-0.026266416510319024,2.740294414778468,3.1772261509597346,2.259999999999998,-2.469999999999999,-1.3000000000000007,-4.019999999999996,-0.43999999999999995,-0.2200000000000002,-0.3799999999999999,-3.1799999999999997,5.440000000000001,4.270000000000003,-0.30999999999999517,-25.0,0.6,0.4,0.0,3.6,1.4,0.8,0.2,0.0,4.0,2.4,0.8,0.0,0.2,1.0,0.6
2022-09-30,National League,EHCB,SCRJ,0,1,Antti Törmänen,Stefan Hedlund,,0,0.0,26.0,74.0,60.0,5,6,-1,47.3,2,6,-4,5,60.0,6.7,3,0,3,3,100.0,6.0,0,0,0,16.13,76.0,92.13,58,41,58.59,41,32,56.16,31,25,55.36,10,0,17,6,1,9,27,28,49.09,0,3,0,0,0,6,4123.0,20231105000046,-1,0,0,0,1,1,11,1,1,1,1,1,EHC Biel-Bienne,2022/2023,52,101,1.94,3146.6,42.15,30.19,27.66,174,132,42,167,127,40,3.18,2.42,2636.2,136,100,36,3.1,2.28,251.6,158,22.15,35,1,34,8.35,258.9,172,82.56,1,30,-29,6.95,5,4,2,1,11.67,91.62,103.29,2720,51.87,2856,54.46,48.78,2004,38.21,2139,40.79,48.37,1436,27.38,1520,28.98,48.58,106.32,540,28,716,577,42,717,1368,1380,49.78,1,192,5,0,5,509,6462,5843,7081,SC Rapperswil-Jona Lakers,SCRJ,2022/2023,52,92,1.77,3157.9,40.84,36.34,22.82,183,133,50,169,125,44,3.21,2.37,2626.6,136,99,37,3.11,2.26,283.1,178,23.03,41,3,38,8.69,248.2,158,81.65,2,29,-27,7.01,10,6,4,2,11.37,91.26,102.64,2868,54.49,2743,52.12,51.11,2059,39.12,1942,36.9,51.46,1496,28.42,1437,27.3,51.01,106.61,526,37,809,481,24,801,1423,1317,51.93,1,174,6,0,7,518,6022,4956,7088,1.1425891181988743,0.8667917448405253,1.201688555347092,0.873358348968105,-0.05909943714821764,-0.0065666041275797005,2.9223913984701975,3.0504401789580027,-1.0400000000000027,1.6799999999999997,-0.8800000000000026,0.9099999999999966,-0.029999999999999805,0.04999999999999982,0.16999999999999993,1.3099999999999952,4.84,-2.6200000000000045,2.3400000000000034,-1.0,0.4,0.2,0.4,2.8,2.2,0.6,0.0,0.4,3.2,2.0,0.4,0.0,0.6,0.2,0.6
2022-09-30,National League,SCB,LHC,1,1,Johan Lundskog,John Fust,,3,96.28,3.72,0.0,60.0,3,0,3,51.4,3,0,3,4,0.0,6.6,0,0,0,1,100.0,2.0,0,0,0,8.33,100.0,108.33,61,54,53.04,44,39,53.01,36,33,52.17,7,1,17,6,0,15,30,26,53.57,0,2,0,0,0,4,14156.0,20231105000044,1,1,1,1,0,0,3,0,0,0,0,0,SC Bern,2022/2023,52,74,1.42,3172.3,32.06,34.24,33.7,150,158,-8,143,142,1,2.7,2.69,2633.8,108,108,0,2.46,2.46,302.2,187,21.39,40,7,33,7.94,236.2,155,75.48,2,38,-36,9.65,7,11,0,5,8.32,90.91,99.23,3148,59.54,2987,56.5,51.31,2298,43.46,2113,39.96,52.1,1726,32.65,1574,29.77,52.3,116.04,537,35,850,502,37,874,1354,1467,48.0,1,186,5,1,4,487,10706,14750,6662,Lausanne HC,LHC,2022/2023,52,71,1.37,3165.2,31.34,36.12,32.54,139,160,-21,128,153,-25,2.43,2.9,2585.0,105,109,-4,2.44,2.53,266.3,157,16.56,26,2,24,5.86,313.9,195,75.9,4,47,-43,8.98,7,5,4,2,7.52,90.4,97.92,3225,61.13,2888,54.75,52.76,2339,44.34,2119,40.17,52.47,1709,32.4,1598,30.29,51.68,115.88,578,52,886,489,32,769,1442,1437,50.09,3,218,7,0,5,571,6925,7099,6751,0.9849906191369606,1.0375234521575984,0.9127579737335835,1.050656660412758,0.07223264540337715,-0.013133208255159623,3.0307403665752632,2.7733799971135804,0.25,-0.5199999999999996,4.830000000000002,-0.4200000000000017,0.27,-0.20999999999999996,0.04999999999999982,0.7200000000000024,1.1600000000000037,-1.5900000000000034,1.75,4.0,0.2,0.2,0.6,1.8,3.4,0.0,0.4,0.6,2.0,4.0,0.2,0.0,0.8,0.2,0.8
2022-09-30,National League,SCLT,HCD,1,1,Thierry Paterlini,Christian Wohlwend,,0,6.31,26.5,67.19,60.0,1,3,-2,45.1,1,1,0,5,0.0,8.1,0,0,0,4,50.0,6.8,0,2,-2,3.45,93.94,97.39,59,58,50.43,43,45,48.86,29,34,46.03,12,2,16,11,0,13,23,35,39.66,0,4,0,0,0,8,4709.0,20231105000048,-1,0,0,0,1,1,4,0,0,0,0,0,SCL Tigers,2022/2023,52,60,1.15,3152.3,29.43,33.0,37.57,124,167,-43,119,155,-36,2.27,2.95,2578.1,95,115,-20,2.21,2.68,270.6,161,14.91,24,7,17,5.32,303.6,180,76.67,5,42,-37,8.3,5,9,0,3,9.19,91.54,100.73,2533,48.21,3363,64.01,42.96,1767,33.63,2540,48.35,41.03,1300,24.74,1842,35.06,41.37,112.22,445,22,766,661,37,823,1428,1476,49.17,2,199,6,0,5,528,5939,4991,6888,HC Davos,HCD,2022/2023,52,83,1.6,3199.7,28.83,36.48,34.69,149,138,11,139,126,13,2.61,2.36,2653.4,102,110,-8,2.31,2.49,266.3,164,21.95,36,2,34,8.11,280.0,155,88.39,6,18,-12,3.86,5,4,5,8,8.66,91.67,100.32,3038,56.97,2827,53.01,51.8,2271,42.59,2048,38.4,52.58,1611,30.21,1516,28.43,51.52,109.98,626,34,767,497,35,779,1464,1455,50.15,4,183,2,1,2,426,6207,4978,7436,0.8142589118198875,1.0966228893058163,0.9784240150093809,0.9061913696060038,-0.1641651031894934,0.19043151969981253,2.160917881368163,3.1422463558955123,-5.470000000000002,6.630000000000003,-7.039999999999999,-11.719999999999999,-0.33999999999999986,0.5900000000000003,-0.4500000000000002,0.6000000000000014,2.8800000000000026,-8.759999999999998,11.000000000000007,-12.0,0.0,0.0,1.0,1.6,6.2,0.4,0.6,0.0,4.0,2.8,0.2,0.2,0.6,0.6,1.4
2022-09-30,National League,HCL,EHCK,1,1,Chris McSorley,Tomlinson Jeff,,0,20.97,37.44,41.58,60.0,4,5,-1,44.6,3,1,2,4,25.0,4.3,1,0,1,8,50.0,11.1,0,4,-4,12.5,83.87,96.37,53,65,44.92,44,44,50.0,32,31,50.79,11,1,9,13,0,21,35,23,60.34,0,8,0,0,0,16,4635.0,20231105000047,-1,0,0,0,1,1,9,1,1,1,1,1,HC Lugano,2022/2023,52,72,1.38,3150.2,37.77,32.12,30.12,147,163,-16,134,150,-16,2.55,2.86,2600.1,109,110,-1,2.52,2.54,257.0,161,16.77,27,5,22,6.3,293.0,190,75.26,7,47,-40,9.62,9,12,4,1,7.7,89.9,97.6,3112,59.27,2828,53.86,52.39,2368,45.1,2095,39.9,53.06,1749,33.31,1497,28.51,53.88,113.14,587,32,744,577,21,733,1469,1423,50.8,1,216,4,0,4,532,6026,5026,7026,EHC Kloten,EHCK,2022/2023,52,73,1.4,3162.2,29.94,32.54,37.52,140,173,-33,131,162,-31,2.49,3.07,2564.8,84,122,-38,1.97,2.85,295.2,187,24.6,46,3,43,9.35,302.2,192,76.56,6,45,-39,8.94,5,8,4,3,8.82,90.5,99.31,2771,52.58,3143,59.64,46.85,1982,37.61,2333,44.27,45.93,1491,28.29,1713,32.5,46.54,112.21,467,24,789,563,57,810,1437,1524,48.53,1,224,2,0,2,498,6551,6109,6993,0.9652908067542215,1.0703564727954973,0.9193245778611634,1.1360225140712947,0.045966228893058125,-0.06566604127579745,3.211448260932314,2.8817289652186466,5.020000000000003,-3.9899999999999984,-7.830000000000002,-1.2999999999999972,0.05999999999999961,-0.20999999999999996,-0.020000000000000018,7.830000000000002,-7.400000000000002,6.690000000000005,-5.780000000000001,37.0,0.4,0.0,0.6,2.0,2.2,0.6,0.4,0.0,4.6,1.4,0.0,0.0,0.0,0.0,0.0
2022-09-30,National League,ZSC,HCA,0,1,Rikard Grönborg,Filip Pesan,,3,48.36,51.64,0.0,60.0,4,0,4,48.4,3,0,3,3,33.33,5.6,1,0,1,3,100.0,6.0,0,0,0,14.81,100.0,114.81,51,48,51.52,35,35,50.0,27,27,50.0,8,0,16,8,0,13,28,30,48.28,0,3,0,0,0,6,4058.0,20231105000043,1,1,1,1,0,0,4,0,0,0,0,0,ZSC Lions,2022/2023,52,88,1.69,3160.7,34.86,38.38,26.76,150,123,27,138,121,17,2.62,2.3,2549.7,101,81,20,2.38,1.91,299.2,180,22.22,40,2,38,8.02,311.8,195,80.0,4,39,-35,7.5,7,1,5,1,8.53,92.2,100.74,3035,57.61,2898,55.01,51.15,2216,42.07,2081,39.5,51.57,1624,30.83,1553,29.48,51.12,112.63,553,39,819,497,31,817,1580,1450,52.15,1,223,4,1,2,516,9099,11459,6738,HC Ajoie,HCA,2022/2023,52,48,0.92,3157.9,19.57,33.33,47.11,120,192,-72,113,178,-65,2.15,3.38,2612.8,94,141,-47,2.16,3.24,274.1,156,14.74,23,7,16,5.03,271.1,167,74.85,2,42,-40,9.3,6,12,1,2,8.44,90.42,98.86,2539,48.24,3446,65.47,42.42,1840,34.96,2528,48.03,42.12,1345,25.55,1870,35.53,41.84,113.71,469,26,699,614,44,918,1396,1447,49.1,5,191,7,0,6,537,5583,4222,6943,0.9849906191369606,0.8076923076923077,0.7879924953095685,1.2607879924953098,0.19699812382739212,-0.4530956848030021,3.6368884398903165,1.8639053254437867,5.279999999999998,-6.050000000000001,7.479999999999999,5.150000000000006,0.4700000000000002,-1.08,0.7699999999999999,15.29,-20.349999999999998,9.369999999999997,-10.46,67.0,0.6,0.2,0.2,2.4,2.0,0.4,0.4,0.2,2.8,2.2,0.6,0.0,0.4,0.2,0.6
2022-10-01,National League,EVZ,EHCK,0,1,Dan Tangnes,Tomlinson Jeff,,3,52.17,32.31,15.53,60.0,5,1,4,48.3,3,1,2,9,22.22,9.7,2,0,2,1,100.0,2.0,0,0,0,12.2,94.74,106.93,79,31,71.82,62,24,72.09,41,19,68.33,18,3,17,5,0,7,29,23,55.77,0,2,0,0,0,4,5832.0,20231105000054,1,1,1,1,0,0,6,0,1,1,0,0,EV Zug,2022/2023,52,82,1.58,3159.5,28.76,33.7,37.53,165,154,11,153,143,10,2.91,2.72,2658.6,111,109,2,2.51,2.46,279.4,183,26.23,48,4,44,10.31,221.5,143,72.73,2,39,-37,10.56,8,9,4,2,9.16,89.43,98.59,3283,62.35,2569,48.79,56.1,2333,44.3,1857,35.27,55.68,1678,31.87,1362,25.86,55.2,111.13,598,57,950,462,33,712,1466,1367,51.75,0,158,2,0,2,366,6984,6975,6992,EHC Kloten,EHCK,2022/2023,52,73,1.4,3162.2,29.94,32.54,37.52,140,173,-33,131,162,-31,2.49,3.07,2564.8,84,122,-38,1.97,2.85,295.2,187,24.6,46,3,43,9.35,302.2,192,76.56,6,45,-39,8.94,5,8,4,3,8.82,90.5,99.31,2771,52.58,3143,59.64,46.85,1982,37.61,2333,44.27,45.93,1491,28.29,1713,32.5,46.54,112.21,467,24,789,563,57,810,1437,1524,48.53,1,224,2,0,2,498,6551,6109,6993,1.0834896810506567,1.0112570356472796,0.9193245778611634,1.1360225140712947,0.1641651031894933,-0.12476547842401509,3.6046868234954546,2.7226150959734454,3.580000000000002,-6.640000000000001,1.629999999999999,-3.8299999999999983,0.41999999999999993,-0.34999999999999964,0.18000000000000016,-1.1799999999999997,0.00999999999999801,9.770000000000003,-10.850000000000001,40.0,0.8,0.2,0.0,3.8,2.0,0.6,0.4,0.0,4.8,2.0,0.0,0.0,0.0,0.0,0.0
