"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000079' target='_blank'>2022-10-15</a>,National League,HCAP,ZSC,home,Regular Season,Luca Cereda,Rikard Grönborg,SO,1,72.31,27.69,0,65,2,3,-1,51,2,2,0,5,0,10,0,0,0,2,100,4,0,0,0,6.67,94.29,100.95,56,70,44.44,44,48,47.83,30,35,46.15,13,1,12,12,1,22,29,42,40.85,0,4,0,0,0,8,6601
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000065' target='_blank'>2022-10-08</a>,National League,HCAP,SCLT,home,Regular Season,Luca Cereda,Thierry Paterlini,,3,79.47,9.28,11.25,60,5,3,2,53.1,4,2,2,2,50,2.6,1,0,1,3,66.67,4.3,0,1,-1,15.38,88,103.38,53,56,48.62,38,34,52.78,27,25,51.92,11,0,15,9,0,22,29,31,48.33,0,3,0,0,0,6,6344
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000060' target='_blank'>2022-10-07</a>,National League,HCAP,EHCK,away,Regular Season,Luca Cereda,Tomlinson Jeff,,3,83.11,16.89,0,60,6,0,6,48,6,0,6,1,0,2,0,0,0,5,100,10,0,0,0,23.08,100,123.08,43,62,40.95,34,44,43.59,26,35,42.62,7,1,9,8,1,18,23,34,40.35,0,5,0,0,0,10,5821
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000049' target='_blank'>2022-10-02</a>,National League,HCAP,EVZ,away,Regular Season,Luca Cereda,Dan Tangnes,,3,40.64,49.08,10.28,60,5,4,1,50.5,4,3,1,2,0,4,0,0,0,3,66.67,5.5,1,1,0,18.52,86.67,105.19,49,55,47.12,36,46,43.9,27,30,47.37,9,0,13,15,1,9,27,30,47.37,0,3,0,0,0,6,6799
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000050' target='_blank'>2022-10-01</a>,National League,HCAP,SCRJ,home,Regular Season,Luca Cereda,Stefan Hedlund,OT,2,13.21,58.89,27.91,62.4,4,3,1,53.8,3,3,0,3,33.33,3.4,1,0,1,3,100,5.2,0,0,0,10,89.29,99.29,56,50,52.83,45,35,56.25,31,28,52.54,13,1,11,6,1,15,26,36,41.94,0,3,0,0,0,6,6195
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000037' target='_blank'>2022-09-27</a>,National League,HCAP,HCL,home,Regular Season,Luca Cereda,Chris McSorley,,0,0,24.72,75.28,60,1,4,-3,42.4,0,2,-2,6,16.67,10.8,1,1,0,4,75,6.8,0,1,-1,2.63,91.67,94.3,70,62,53.03,47,50,48.45,38,37,50.67,8,1,23,13,0,12,41,27,60.29,0,6,0,0,0,12,6775
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000029' target='_blank'>2022-09-24</a>,National League,HCAP,GSHC,home,Regular Season,Luca Cereda,Jan Cadieux,,0,34.44,23.39,42.17,60,2,3,-1,45.4,1,3,-2,4,25,6.1,1,0,1,5,100,8.5,0,0,0,9.09,91.18,100.27,45,53,45.92,32,43,42.67,22,34,39.29,9,1,13,9,0,10,28,27,50.91,0,7,0,0,0,14,6456
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000022' target='_blank'>2022-09-23</a>,National League,HCAP,HCA,away,Regular Season,Luca Cereda,Filip Pesan,OT,2,65.9,34.1,0,61.7,5,4,1,47.2,5,2,3,4,0,8,0,0,0,4,50,6.5,0,2,-2,14.71,89.19,103.9,75,72,51.02,55,51,51.89,34,37,47.89,20,1,20,14,0,21,31,29,51.67,0,4,0,0,0,8,4386
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000015' target='_blank'>2022-09-20</a>,National League,HCAP,HCD,home,Regular Season,Luca Cereda,Christian Wohlwend,SO,2,73.1,26.9,0,65,4,3,1,61,3,3,0,1,0,2,0,0,0,1,100,2,0,0,0,10.34,92.31,102.65,52,74,41.27,38,47,44.71,29,39,42.65,8,1,14,8,0,27,21,36,36.84,0,2,0,0,0,4,5922
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000009' target='_blank'>2022-09-17</a>,National League,HCAP,SCB,home,Regular Season,Luca Cereda,Johan Lundskog,,3,89,11,0,60,5,1,4,48.5,3,1,2,3,66.67,3.5,2,0,2,4,100,8,0,0,0,15.62,97.22,112.85,49,61,44.55,44,50,46.81,32,36,47.06,11,1,5,14,0,11,25,35,41.67,0,4,0,0,0,8,6775
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000002' target='_blank'>2022-09-16</a>,National League,HCAP,HCFG,away,Regular Season,Luca Cereda,Christian Dubé,OT,2,31.86,68.14,0,63.8,2,1,1,53.1,1,0,1,1,100,1.7,1,0,1,5,80,9,0,1,-1,12.5,97.14,109.64,30,71,29.7,17,50,25.37,16,35,31.37,1,0,13,13,2,21,20,37,35.09,0,3,1,0,1,31,9009
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000355' target='_blank'>2022-03-22</a>,National League,HCAP,LHC,away,Playoffs,Luca Cereda,John Fust,,0,1.89,73.11,25,60,1,5,-4,48,1,5,-4,1,0,2,0,0,0,5,100,10,0,0,0,4,92.31,96.31,51,70,42.15,32,51,38.55,25,41,37.88,7,0,19,9,1,19,20,32,38.46,0,5,0,0,0,10,8008
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000353' target='_blank'>2022-03-20</a>,National League,HCAP,LHC,home,Playoffs,Luca Cereda,John Fust,,0,0,68.25,31.75,60,1,2,-1,44.3,1,1,0,2,0,7,0,0,0,6,83.33,8.7,0,1,-1,4.55,94.74,99.28,40,72,35.71,33,57,36.67,22,38,36.67,10,1,7,19,0,15,29,37,43.94,0,8,0,0,0,16,6775
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000351' target='_blank'>2022-03-18</a>,National League,HCAP,LHC,away,Playoffs,Luca Cereda,John Fust,,3,21.78,78.22,0,60,2,1,1,49.5,1,1,0,3,33.33,4.2,1,0,1,4,100,6.3,0,0,0,11.11,96.88,107.99,34,75,31.19,27,46,36.99,18,32,36,9,0,7,12,2,29,15,33,31.25,0,6,0,0,0,12,7017
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000333' target='_blank'>2022-03-14</a>,National League,HCAP,SCRJ,home,Regular Season,Luca Cereda,Stefan Hedlund,,3,60.78,39.22,0,60,6,2,4,49.6,3,1,2,6,50,6.3,3,0,3,3,66.67,4,0,1,-1,17.14,85.71,102.86,62,34,64.58,46,19,70.77,35,14,71.43,11,0,16,5,0,15,25,37,40.32,0,3,0,0,0,6,6606
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000328' target='_blank'>2022-03-12</a>,National League,HCAP,HCFG,away,Regular Season,Luca Cereda,Christian Dubé,,3,74.58,25.42,0,60,2,0,2,46,0,0,0,2,50,3,1,0,1,6,100,11,1,0,1,5.88,100,105.88,41,78,34.45,33,47,41.25,18,30,37.5,15,0,8,16,1,31,21,24,46.67,0,4,1,0,1,33,8934
