"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000315' target='_blank'>2022-03-08</a>,National League,HCA,SCB,home,Regular Season,Julien Vauclair,Johan Lundskog,,0,0,40.08,59.92,60,1,3,-2,44.2,0,3,-3,4,25,7.8,1,0,1,4,100,8,0,0,0,7.14,91.43,98.57,51,72,41.46,31,54,36.47,14,35,28.57,17,0,20,17,2,18,25,38,39.68,0,5,0,0,0,10,3357
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000313' target='_blank'>2022-03-05</a>,National League,HCA,HCD,away,Regular Season,Julien Vauclair,Christian Wohlwend,,0,0,17.61,82.39,60,0,3,-3,45.5,0,2,-2,3,0,6,0,0,0,6,83.33,8.5,0,1,-1,0,91.43,91.43,54,68,44.26,31,47,39.74,24,35,40.68,7,0,23,12,0,21,28,30,48.28,0,5,0,0,0,10,4656
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000303' target='_blank'>2022-03-04</a>,National League,HCA,GSHC,home,Regular Season,Julien Vauclair,Jan Cadieux,OT,2,43.06,53.36,3.58,62,4,3,1,55.8,2,3,-1,4,50,3.9,2,0,2,2,100,2.2,0,0,0,16.67,94,110.67,39,84,31.71,28,62,31.11,24,50,32.43,4,0,11,11,1,22,22,37,37.29,0,2,0,0,0,4,3981
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000302' target='_blank'>2022-03-01</a>,National League,HCA,HCL,away,Regular Season,Julien Vauclair,Chris McSorley,,0,0,32.5,67.5,60,1,5,-4,50.5,1,4,-3,2,0,3.4,0,0,0,4,75,6.1,0,1,-1,5.88,90,95.88,38,90,29.69,26,71,26.8,17,50,25.37,9,0,12,20,1,19,15,35,30,0,4,0,0,0,8,4596
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000227' target='_blank'>2022-02-28</a>,National League,HCA,SCB,away,Regular Season,Julien Vauclair,Johan Lundskog,,0,0,61.06,38.94,60,1,2,-1,55.6,0,2,-2,4,25,4.3,1,0,1,1,100,0.1,0,0,0,4.76,96,100.76,46,84,35.38,32,65,32.99,21,50,29.58,11,0,14,15,0,19,33,24,57.89,0,1,0,0,0,2,12700
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000291' target='_blank'>2022-02-26</a>,National League,HCA,ZSC,home,Regular Season,Julien Vauclair,Rikard Grönborg,,3,39.75,60.25,0,60,3,1,2,48,0,1,-1,6,50,8,3,0,3,2,100,4,0,0,0,10.53,97.06,107.59,45,79,36.29,31,56,35.63,20,34,37.04,10,1,14,22,0,23,25,28,47.17,0,2,0,0,0,4,3821
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000287' target='_blank'>2022-02-25</a>,National League,HCA,EHCB,away,Regular Season,Julien Vauclair,Antti Törmänen,,0,0,53.33,46.67,60,0,3,-3,37.9,0,2,-2,1,0,2,0,0,0,5,80,20.1,0,1,-1,0,91.43,91.43,37,69,34.91,26,55,32.1,16,35,31.37,8,2,11,18,2,14,20,30,40,0,4,0,0,0,8,6249
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000178' target='_blank'>2022-01-28</a>,National League,HCA,EVZ,away,Regular Season,Gary Sheehan,Dan Tangnes,,0,0,6.31,93.69,60,0,11,-11,48.4,0,7,-7,2,0,2.5,0,0,0,8,50,9.2,0,4,-4,0,76.6,76.6,38,74,33.93,26,59,30.59,15,47,24.19,9,2,12,12,0,15,22,33,40,0,8,0,0,0,16,6852
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000273' target='_blank'>2022-01-27</a>,National League,HCA,HCFG,home,Regular Season,Gary Sheehan,Christian Dubé,,0,0,27.69,72.31,60,1,4,-3,46.4,1,3,-2,3,0,6,0,0,0,5,80,7.6,0,1,-1,3.45,90.7,94.15,45,65,40.91,34,53,39.08,29,43,40.28,5,0,11,9,1,12,24,25,48.98,0,5,0,0,0,10,3148
<a href='https://www.sihf.ch/de/game-center/game/#/20221105000240' target='_blank'>2022-01-25</a>,National League,HCA,SCRJ,home,Regular Season,Gary Sheehan,Stefan Hedlund,,0,21.53,26.53,51.94,60,3,7,-4,50.7,2,5,-3,2,50,4,1,1,0,3,66.67,5.3,0,1,-1,13.04,77.42,90.46,49,66,42.61,35,42,45.45,23,31,42.59,12,0,14,10,1,24,27,18,60,0,3,0,0,0,6,2786
